,player_id,match_id,team,opposition_team,number,position,captain
0,22807,45787,"Penrith
PANTHERS","Manly Warringah
SEA EAGLES",1,FB,False
0,21487,45787,"Manly Warringah
SEA EAGLES","Penrith
PANTHERS",1,FB,False
0,34031,45787,"Penrith
PANTHERS","Manly Warringah
SEA EAGLES",2,W,False
0,28736,45787,"Manly Warringah
SEA EAGLES","Penrith
PANTHERS",2,W,False
0,31081,45787,"Penrith
PANTHERS","Manly Warringah
SEA EAGLES",3,C,False
0,22839,45787,"Manly Warringah
SEA EAGLES","Penrith
PANTHERS",3,C,False
0,28813,45787,"Penrith
PANTHERS","Manly Warringah
SEA EAGLES",4,C,False
0,28835,45787,"Manly Warringah
SEA EAGLES","Penrith
PANTHERS",4,C,False
0,28598,45787,"Penrith
PANTHERS","Manly Warringah
SEA EAGLES",5,W,False
0,28210,45787,"Manly Warringah
SEA EAGLES","Penrith
PANTHERS",5,W,False
0,24106,45787,"Penrith
PANTHERS","Manly Warringah
SEA EAGLES",6,FE,False
0,13912,45787,"Manly Warringah
SEA EAGLES","Penrith
PANTHERS",6,FE,False
0,26270,45787,"Penrith
PANTHERS","Manly Warringah
SEA EAGLES",7,HB,False
0,16582,45787,"Manly Warringah
SEA EAGLES","Penrith
PANTHERS",7,HB,True
0,22777,45787,"Penrith
PANTHERS","Manly Warringah
SEA EAGLES",8,FR,False
0,22731,45787,"Manly Warringah
SEA EAGLES","Penrith
PANTHERS",8,FR,False
0,20150,45787,"Penrith
PANTHERS","Manly Warringah
SEA EAGLES",9,HK,False
0,22619,45787,"Manly Warringah
SEA EAGLES","Penrith
PANTHERS",9,HK,False
0,22606,45787,"Penrith
PANTHERS","Manly Warringah
SEA EAGLES",10,FR,False
0,14527,45787,"Manly Warringah
SEA EAGLES","Penrith
PANTHERS",10,FR,False
0,21517,45787,"Penrith
PANTHERS","Manly Warringah
SEA EAGLES",11,2R,False
0,29969,45787,"Manly Warringah
SEA EAGLES","Penrith
PANTHERS",11,2R,False
0,28258,45787,"Penrith
PANTHERS","Manly Warringah
SEA EAGLES",12,2R,False
0,29767,45787,"Manly Warringah
SEA EAGLES","Penrith
PANTHERS",12,2R,False
0,20713,45787,"Penrith
PANTHERS","Manly Warringah
SEA EAGLES",13,L,True
0,20586,45787,"Manly Warringah
SEA EAGLES","Penrith
PANTHERS",13,L,False
0,28602,45787,"Penrith
PANTHERS","Manly Warringah
SEA EAGLES",14,B,False
0,31625,45787,"Manly Warringah
SEA EAGLES","Penrith
PANTHERS",14,B,False
0,20893,45787,"Penrith
PANTHERS","Manly Warringah
SEA EAGLES",15,B,False
0,22796,45787,"Manly Warringah
SEA EAGLES","Penrith
PANTHERS",15,B,False
0,28815,45787,"Penrith
PANTHERS","Manly Warringah
SEA EAGLES",16,B,False
0,28834,45787,"Manly Warringah
SEA EAGLES","Penrith
PANTHERS",16,B,False
0,26374,45787,"Penrith
PANTHERS","Manly Warringah
SEA EAGLES",20,B,False
