,player_id,match_id,team,opposition_team,number,position,captain
0,1261,1578,"Penrith
PANTHERS","Parramatta
EELS",1,FB,False
0,307,1578,"Parramatta
EELS","Penrith
PANTHERS",1,FB,False
0,648,1578,"Penrith
PANTHERS","Parramatta
EELS",2,W,False
0,311,1578,"Parramatta
EELS","Penrith
PANTHERS",2,W,False
0,460,1578,"Penrith
PANTHERS","Parramatta
EELS",3,C,False
0,476,1578,"Parramatta
EELS","Penrith
PANTHERS",15,C,False
0,477,1578,"Penrith
PANTHERS","Parramatta
EELS",4,C,False
0,1695,1578,"Parramatta
EELS","Penrith
PANTHERS",4,C,False
0,822,1578,"Penrith
PANTHERS","Parramatta
EELS",5,W,False
0,1278,1578,"Parramatta
EELS","Penrith
PANTHERS",5,W,False
0,463,1578,"Penrith
PANTHERS","Parramatta
EELS",6,FE,True
0,759,1578,"Parramatta
EELS","Penrith
PANTHERS",6,FE,False
0,513,1578,"Penrith
PANTHERS","Parramatta
EELS",7,HB,False
0,243,1578,"Parramatta
EELS","Penrith
PANTHERS",7,HB,False
0,619,1578,"Penrith
PANTHERS","Parramatta
EELS",8,FR,False
0,764,1578,"Parramatta
EELS","Penrith
PANTHERS",8,FR,True
0,329,1578,"Penrith
PANTHERS","Parramatta
EELS",9,HK,False
0,1262,1578,"Parramatta
EELS","Penrith
PANTHERS",9,HK,False
0,338,1578,"Penrith
PANTHERS","Parramatta
EELS",10,FR,False
0,213,1578,"Parramatta
EELS","Penrith
PANTHERS",10,FR,False
0,428,1578,"Penrith
PANTHERS","Parramatta
EELS",11,2R,False
0,767,1578,"Parramatta
EELS","Penrith
PANTHERS",11,2R,False
0,1468,1578,"Penrith
PANTHERS","Parramatta
EELS",12,2R,False
0,798,1578,"Parramatta
EELS","Penrith
PANTHERS",12,2R,False
0,567,1578,"Penrith
PANTHERS","Parramatta
EELS",13,L,False
0,149,1578,"Parramatta
EELS","Penrith
PANTHERS",13,L,False
0,1500,1578,"Penrith
PANTHERS","Parramatta
EELS",14,B,False
0,1635,1578,"Parramatta
EELS","Penrith
PANTHERS",3,B,False
0,1585,1578,"Penrith
PANTHERS","Parramatta
EELS",15,B,False
0,770,1578,"Parramatta
EELS","Penrith
PANTHERS",14,B,False
0,1395,1578,"Penrith
PANTHERS","Parramatta
EELS",17,B,False
0,773,1578,"Parramatta
EELS","Penrith
PANTHERS",17,B,False
0,649,1578,"Penrith
PANTHERS","Parramatta
EELS",18,B,False
0,1701,1578,"Parramatta
EELS","Penrith
PANTHERS",18,B,False
0,237,1579,WESTS TIGERS,"Sydney
ROOSTERS",1,FB,False
0,2693,1579,"Sydney
ROOSTERS",WESTS TIGERS,1,FB,False
0,1318,1579,WESTS TIGERS,"Sydney
ROOSTERS",2,W,False
0,88,1579,"Sydney
ROOSTERS",WESTS TIGERS,2,W,False
0,1443,1579,WESTS TIGERS,"Sydney
ROOSTERS",3,C,False
0,836,1579,"Sydney
ROOSTERS",WESTS TIGERS,3,C,False
0,257,1579,WESTS TIGERS,"Sydney
ROOSTERS",4,C,False
0,1369,1579,"Sydney
ROOSTERS",WESTS TIGERS,4,C,False
0,1293,1579,WESTS TIGERS,"Sydney
ROOSTERS",5,W,False
0,834,1579,"Sydney
ROOSTERS",WESTS TIGERS,5,W,False
0,1277,1579,WESTS TIGERS,"Sydney
ROOSTERS",6,FE,False
0,470,1579,"Sydney
ROOSTERS",WESTS TIGERS,6,FE,True
0,494,1579,WESTS TIGERS,"Sydney
ROOSTERS",7,HB,False
0,407,1579,"Sydney
ROOSTERS",WESTS TIGERS,7,HB,False
0,315,1579,WESTS TIGERS,"Sydney
ROOSTERS",8,FR,False
0,1301,1579,"Sydney
ROOSTERS",WESTS TIGERS,8,FR,False
0,673,1579,WESTS TIGERS,"Sydney
ROOSTERS",9,HK,False
0,1345,1579,"Sydney
ROOSTERS",WESTS TIGERS,9,HK,False
0,180,1579,WESTS TIGERS,"Sydney
ROOSTERS",10,FR,False
0,212,1579,"Sydney
ROOSTERS",WESTS TIGERS,10,FR,False
0,317,1579,WESTS TIGERS,"Sydney
ROOSTERS",11,2R,False
0,1344,1579,"Sydney
ROOSTERS",WESTS TIGERS,11,2R,False
0,200,1579,WESTS TIGERS,"Sydney
ROOSTERS",12,2R,True
0,843,1579,"Sydney
ROOSTERS",WESTS TIGERS,12,2R,False
0,71,1579,WESTS TIGERS,"Sydney
ROOSTERS",13,L,False
0,176,1579,"Sydney
ROOSTERS",WESTS TIGERS,13,L,False
0,561,1579,WESTS TIGERS,"Sydney
ROOSTERS",14,B,False
0,845,1579,"Sydney
ROOSTERS",WESTS TIGERS,14,B,False
0,2296,1579,WESTS TIGERS,"Sydney
ROOSTERS",15,B,False
0,842,1579,"Sydney
ROOSTERS",WESTS TIGERS,15,B,False
0,1295,1579,WESTS TIGERS,"Sydney
ROOSTERS",16,B,False
0,1374,1579,"Sydney
ROOSTERS",WESTS TIGERS,16,B,False
0,197,1579,WESTS TIGERS,"Sydney
ROOSTERS",17,B,False
0,1591,1579,"Sydney
ROOSTERS",WESTS TIGERS,17,B,False
0,221,304,"North Queensland
COWBOYS","Brisbane
BRONCOS",1,FB,False
0,111,304,"Brisbane
BRONCOS","North Queensland
COWBOYS",1,FB,False
0,1647,304,"North Queensland
COWBOYS","Brisbane
BRONCOS",2,W,False
0,1423,304,"Brisbane
BRONCOS","North Queensland
COWBOYS",2,W,False
0,405,304,"North Queensland
COWBOYS","Brisbane
BRONCOS",3,C,False
0,109,304,"Brisbane
BRONCOS","North Queensland
COWBOYS",3,C,False
0,7,304,"North Queensland
COWBOYS","Brisbane
BRONCOS",4,C,True
0,1271,304,"Brisbane
BRONCOS","North Queensland
COWBOYS",4,C,False
0,2298,304,"North Queensland
COWBOYS","Brisbane
BRONCOS",5,W,False
0,225,304,"Brisbane
BRONCOS","North Queensland
COWBOYS",5,W,False
0,20,304,"North Queensland
COWBOYS","Brisbane
BRONCOS",6,FE,False
0,699,304,"Brisbane
BRONCOS","North Queensland
COWBOYS",6,FE,False
0,163,304,"North Queensland
COWBOYS","Brisbane
BRONCOS",7,HB,False
0,59,304,"Brisbane
BRONCOS","North Queensland
COWBOYS",7,HB,False
0,10,304,"North Queensland
COWBOYS","Brisbane
BRONCOS",8,FR,False
0,113,304,"Brisbane
BRONCOS","North Queensland
COWBOYS",8,FR,False
0,134,304,"North Queensland
COWBOYS","Brisbane
BRONCOS",9,HK,False
0,331,304,"Brisbane
BRONCOS","North Queensland
COWBOYS",9,HK,False
0,101,304,"North Queensland
COWBOYS","Brisbane
BRONCOS",10,FR,False
0,115,304,"Brisbane
BRONCOS","North Queensland
COWBOYS",10,FR,False
0,82,304,"North Queensland
COWBOYS","Brisbane
BRONCOS",11,2R,False
0,1273,304,"Brisbane
BRONCOS","North Queensland
COWBOYS",11,2R,True
0,35,304,"North Queensland
COWBOYS","Brisbane
BRONCOS",12,2R,False
0,1606,304,"Brisbane
BRONCOS","North Queensland
COWBOYS",12,2R,False
0,768,304,"North Queensland
COWBOYS","Brisbane
BRONCOS",13,L,False
0,1274,304,"Brisbane
BRONCOS","North Queensland
COWBOYS",13,L,False
0,123,304,"North Queensland
COWBOYS","Brisbane
BRONCOS",14,B,False
0,1372,304,"Brisbane
BRONCOS","North Queensland
COWBOYS",14,B,False
0,2823,304,"North Queensland
COWBOYS","Brisbane
BRONCOS",15,B,False
0,1769,304,"Brisbane
BRONCOS","North Queensland
COWBOYS",15,B,False
0,66,304,"North Queensland
COWBOYS","Brisbane
BRONCOS",16,B,False
0,1631,304,"Brisbane
BRONCOS","North Queensland
COWBOYS",16,B,False
0,1765,304,"North Queensland
COWBOYS","Brisbane
BRONCOS",17,B,False
0,835,304,"Brisbane
BRONCOS","North Queensland
COWBOYS",17,B,False
0,402,1583,"Melbourne
STORM",BULLDOGS,1,FB,False
0,138,1583,BULLDOGS,"Melbourne
STORM",1,FB,False
0,1621,1583,"Melbourne
STORM",BULLDOGS,2,W,False
0,139,1583,BULLDOGS,"Melbourne
STORM",2,W,False
0,2474,1583,"Melbourne
STORM",BULLDOGS,3,C,False
0,289,1583,BULLDOGS,"Melbourne
STORM",3,C,False
0,736,1583,"Melbourne
STORM",BULLDOGS,4,C,False
0,1310,1583,BULLDOGS,"Melbourne
STORM",4,C,False
0,1254,1583,"Melbourne
STORM",BULLDOGS,5,W,False
