,player_id,match_id,team,opposition_team,number,position,captain
0,1780,575,"Illawarra
STEELERS","Western Suburbs
MAGPIES",1,FB,False
0,538,575,"Western Suburbs
MAGPIES","Illawarra
STEELERS",1,FB,False
0,556,575,"Illawarra
STEELERS","Western Suburbs
MAGPIES",2,W,False
0,542,575,"Western Suburbs
MAGPIES","Illawarra
STEELERS",2,W,False
0,555,575,"Illawarra
STEELERS","Western Suburbs
MAGPIES",3,C,False
0,1443,575,"Western Suburbs
MAGPIES","Illawarra
STEELERS",3,C,False
0,558,575,"Illawarra
STEELERS","Western Suburbs
MAGPIES",4,C,False
0,2844,575,"Western Suburbs
MAGPIES","Illawarra
STEELERS",4,C,False
0,598,575,"Illawarra
STEELERS","Western Suburbs
MAGPIES",5,W,False
0,540,575,"Western Suburbs
MAGPIES","Illawarra
STEELERS",5,W,False
0,569,575,"Illawarra
STEELERS","Western Suburbs
MAGPIES",6,FE,False
0,635,575,"Western Suburbs
MAGPIES","Illawarra
STEELERS",6,FE,False
0,554,575,"Illawarra
STEELERS","Western Suburbs
MAGPIES",7,HB,False
0,448,575,"Western Suburbs
MAGPIES","Illawarra
STEELERS",7,HB,True
0,562,575,"Illawarra
STEELERS","Western Suburbs
MAGPIES",8,FR,False
0,547,575,"Western Suburbs
MAGPIES","Illawarra
STEELERS",8,FR,False
0,563,575,"Illawarra
STEELERS","Western Suburbs
MAGPIES",9,HK,False
0,673,575,"Western Suburbs
MAGPIES","Illawarra
STEELERS",9,HK,False
0,590,575,"Illawarra
STEELERS","Western Suburbs
MAGPIES",10,FR,False
0,2277,575,"Western Suburbs
MAGPIES","Illawarra
STEELERS",10,FR,False
0,567,575,"Illawarra
STEELERS","Western Suburbs
MAGPIES",11,2R,True
0,548,575,"Western Suburbs
MAGPIES","Illawarra
STEELERS",11,2R,False
0,565,575,"Illawarra
STEELERS","Western Suburbs
MAGPIES",12,2R,False
0,2278,575,"Western Suburbs
MAGPIES","Illawarra
STEELERS",12,2R,False
0,557,575,"Illawarra
STEELERS","Western Suburbs
MAGPIES",13,L,False
0,543,575,"Western Suburbs
MAGPIES","Illawarra
STEELERS",13,L,False
0,600,575,"Illawarra
STEELERS","Western Suburbs
MAGPIES",14,B,False
0,1502,575,"Western Suburbs
MAGPIES","Illawarra
STEELERS",14,B,False
0,2037,575,"Illawarra
STEELERS","Western Suburbs
MAGPIES",15,B,False
0,550,575,"Western Suburbs
MAGPIES","Illawarra
STEELERS",15,B,False
0,1335,575,"Illawarra
STEELERS","Western Suburbs
MAGPIES",16,B,False
0,4430,575,"Western Suburbs
MAGPIES","Illawarra
STEELERS",16,B,False
0,2257,575,"Western Suburbs
MAGPIES","Illawarra
STEELERS",17,B,False
0,239,576,"Sydney City
ROOSTERS","Sydney
TIGERS",1,FB,False
0,192,576,"Sydney
TIGERS","Sydney City
ROOSTERS",1,FB,False
0,187,576,"Sydney City
ROOSTERS","Sydney
TIGERS",2,W,False
0,701,576,"Sydney
TIGERS","Sydney City
ROOSTERS",2,W,False
0,88,576,"Sydney City
ROOSTERS","Sydney
TIGERS",3,C,False
0,2282,576,"Sydney
TIGERS","Sydney City
ROOSTERS",3,C,False
0,175,576,"Sydney City
ROOSTERS","Sydney
TIGERS",4,C,False
0,2283,576,"Sydney
TIGERS","Sydney City
ROOSTERS",4,C,False
0,1261,576,"Sydney City
ROOSTERS","Sydney
TIGERS",5,W,False
0,623,576,"Sydney
TIGERS","Sydney City
ROOSTERS",5,W,False
0,178,576,"Sydney City
ROOSTERS","Sydney
TIGERS",6,FE,False
0,2284,576,"Sydney
TIGERS","Sydney City
ROOSTERS",6,FE,False
0,179,576,"Sydney City
ROOSTERS","Sydney
TIGERS",7,HB,False
0,668,576,"Sydney
TIGERS","Sydney City
ROOSTERS",7,HB,False
0,180,576,"Sydney City
ROOSTERS","Sydney
TIGERS",8,FR,False
0,199,576,"Sydney
TIGERS","Sydney City
ROOSTERS",8,FR,True
0,710,576,"Sydney City
ROOSTERS","Sydney
TIGERS",9,HK,True
0,1828,576,"Sydney
TIGERS","Sydney City
ROOSTERS",9,HK,False
0,182,576,"Sydney City
ROOSTERS","Sydney
TIGERS",10,FR,False
0,435,576,"Sydney
TIGERS","Sydney City
ROOSTERS",10,FR,False
0,1824,576,"Sydney City
ROOSTERS","Sydney
TIGERS",11,2R,False
0,197,576,"Sydney
TIGERS","Sydney City
ROOSTERS",11,2R,False
0,1856,576,"Sydney City
ROOSTERS","Sydney
TIGERS",12,2R,False
0,202,576,"Sydney
TIGERS","Sydney City
ROOSTERS",12,2R,False
0,470,576,"Sydney City
ROOSTERS","Sydney
TIGERS",13,L,False
0,200,576,"Sydney
TIGERS","Sydney City
ROOSTERS",13,L,False
