,player_id,match_id,team,opposition_team,number,position,captain
0,508,5146,"Canterbury Bankstown
BULLDOGS","Cronulla Sutherland
SHARKS",1,FB,False
0,930,5146,"Cronulla Sutherland
SHARKS","Canterbury Bankstown
BULLDOGS",1,FB,False
0,3792,5146,"Canterbury Bankstown
BULLDOGS","Cronulla Sutherland
SHARKS",2,W,False
0,3778,5146,"Cronulla Sutherland
SHARKS","Canterbury Bankstown
BULLDOGS",2,W,False
0,1142,5146,"Canterbury Bankstown
BULLDOGS","Cronulla Sutherland
SHARKS",3,C,False
0,2607,5146,"Cronulla Sutherland
SHARKS","Canterbury Bankstown
BULLDOGS",3,C,False
0,1235,5146,"Canterbury Bankstown
BULLDOGS","Cronulla Sutherland
SHARKS",4,C,False
0,404,5146,"Cronulla Sutherland
SHARKS","Canterbury Bankstown
BULLDOGS",4,C,False
0,2532,5146,"Canterbury Bankstown
BULLDOGS","Cronulla Sutherland
SHARKS",5,W,False
0,727,5146,"Cronulla Sutherland
SHARKS","Canterbury Bankstown
BULLDOGS",5,W,False
0,97,5146,"Canterbury Bankstown
BULLDOGS","Cronulla Sutherland
SHARKS",6,FE,False
0,14485,5146,"Cronulla Sutherland
SHARKS","Canterbury Bankstown
BULLDOGS",6,FE,False
0,1548,5146,"Canterbury Bankstown
BULLDOGS","Cronulla Sutherland
SHARKS",7,HB,True
0,4067,5146,"Cronulla Sutherland
SHARKS","Canterbury Bankstown
BULLDOGS",7,HB,False
0,549,5146,"Canterbury Bankstown
BULLDOGS","Cronulla Sutherland
SHARKS",8,L,False
0,1516,5146,"Cronulla Sutherland
SHARKS","Canterbury Bankstown
BULLDOGS",8,L,True
0,1236,5146,"Canterbury Bankstown
BULLDOGS","Cronulla Sutherland
SHARKS",9,2R,False
0,2517,5146,"Cronulla Sutherland
SHARKS","Canterbury Bankstown
BULLDOGS",9,2R,False
0,4171,5146,"Canterbury Bankstown
BULLDOGS","Cronulla Sutherland
SHARKS",10,2R,False
0,934,5146,"Cronulla Sutherland
SHARKS","Canterbury Bankstown
BULLDOGS",10,2R,False
0,12815,5146,"Canterbury Bankstown
BULLDOGS","Cronulla Sutherland
SHARKS",11,FR,False
0,944,5146,"Cronulla Sutherland
SHARKS","Canterbury Bankstown
BULLDOGS",11,FR,False
0,2537,5146,"Canterbury Bankstown
BULLDOGS","Cronulla Sutherland
SHARKS",12,HK,False
0,4315,5146,"Cronulla Sutherland
SHARKS","Canterbury Bankstown
BULLDOGS",12,HK,False
0,1250,5146,"Canterbury Bankstown
BULLDOGS","Cronulla Sutherland
SHARKS",13,FR,False
0,1555,5146,"Cronulla Sutherland
SHARKS","Canterbury Bankstown
BULLDOGS",13,FR,False
0,1534,5146,"Canterbury Bankstown
BULLDOGS","Cronulla Sutherland
SHARKS",14,B,False
0,4239,5146,"Cronulla Sutherland
SHARKS","Canterbury Bankstown
BULLDOGS",39,B,False
0,3836,5146,"Canterbury Bankstown
BULLDOGS","Cronulla Sutherland
SHARKS",23,B,False
0,4261,5146,"Cronulla Sutherland
SHARKS","Canterbury Bankstown
BULLDOGS",21,B,False
0,1558,5146,"Canterbury Bankstown
BULLDOGS","Cronulla Sutherland
SHARKS",26,B,False
0,864,5148,"Balmain
TIGERS","North Sydney
BEARS",1,FB,False
0,4139,5148,"North Sydney
BEARS","Balmain
TIGERS",1,FB,False
0,928,5148,"Balmain
TIGERS","North Sydney
BEARS",2,W,False
0,4336,5148,"North Sydney
BEARS","Balmain
TIGERS",2,W,False
0,1569,5148,"Balmain
TIGERS","North Sydney
BEARS",3,C,False
0,4019,5148,"North Sydney
BEARS","Balmain
TIGERS",3,C,False
0,4290,5148,"Balmain
TIGERS","North Sydney
BEARS",4,C,False
0,4102,5148,"North Sydney
BEARS","Balmain
TIGERS",4,C,False
0,861,5148,"Balmain
TIGERS","North Sydney
BEARS",5,W,False
0,3912,5148,"North Sydney
BEARS","Balmain
TIGERS",5,W,False
0,1081,5148,"Balmain
TIGERS","North Sydney
BEARS",6,FE,False
0,4077,5148,"North Sydney
BEARS","Balmain
TIGERS",6,FE,False
0,1093,5148,"Balmain
TIGERS","North Sydney
BEARS",7,HB,False
0,3866,5148,"North Sydney
BEARS","Balmain
TIGERS",7,HB,False
0,873,5148,"Balmain
TIGERS","North Sydney
BEARS",8,L,True
0,4020,5148,"North Sydney
BEARS","Balmain
TIGERS",8,L,False
0,863,5148,"Balmain
TIGERS","North Sydney
BEARS",21,2R,False
0,3936,5148,"North Sydney
BEARS","Balmain
TIGERS",9,2R,False
0,851,5148,"Balmain
TIGERS","North Sydney
BEARS",10,2R,False
0,2936,5148,"North Sydney
BEARS","Balmain
TIGERS",10,2R,True
0,875,5148,"Balmain
TIGERS","North Sydney
BEARS",11,FR,False
0,1556,5148,"North Sydney
BEARS","Balmain
TIGERS",11,FR,False
0,858,5148,"Balmain
TIGERS","North Sydney
BEARS",12,HK,False
0,1570,5148,"North Sydney
BEARS","Balmain
TIGERS",12,HK,False
0,714,5148,"Balmain
TIGERS","North Sydney
BEARS",13,FR,False
0,3914,5148,"North Sydney
BEARS","Balmain
TIGERS",13,FR,False
0,4238,5148,"Balmain
TIGERS","North Sydney
BEARS",14,B,False
0,4197,5148,"Balmain
TIGERS","North Sydney
BEARS",19,B,False
0,4207,5148,"Balmain
TIGERS","North Sydney
BEARS",24,B,False
0,4296,5149,"Canberra
RAIDERS","Illawarra
STEELERS",1,FB,False
0,1085,5149,"Illawarra
STEELERS","Canberra
RAIDERS",1,FB,False
0,903,5149,"Canberra
RAIDERS","Illawarra
STEELERS",2,W,False
0,4179,5149,"Illawarra
STEELERS","Canberra
RAIDERS",2,W,False
0,3560,5149,"Canberra
RAIDERS","Illawarra
STEELERS",3,C,False
0,4098,5149,"Illawarra
STEELERS","Canberra
RAIDERS",3,C,False
0,902,5149,"Canberra
RAIDERS","Illawarra
STEELERS",4,C,False
0,1571,5149,"Illawarra
STEELERS","Canberra
RAIDERS",4,C,True
0,3781,5149,"Canberra
RAIDERS","Illawarra
STEELERS",5,W,True
0,1140,5149,"Illawarra
STEELERS","Canberra
RAIDERS",5,W,False
0,911,5149,"Canberra
RAIDERS","Illawarra
STEELERS",6,FE,False
0,3821,5149,"Illawarra
STEELERS","Canberra
RAIDERS",6,FE,False
0,920,5149,"Canberra
RAIDERS","Illawarra
STEELERS",7,HB,False
0,4058,5149,"Illawarra
STEELERS","Canberra
RAIDERS",7,HB,False
0,2515,5149,"Canberra
RAIDERS","Illawarra
STEELERS",8,L,False
0,4257,5149,"Illawarra
STEELERS","Canberra
RAIDERS",8,L,False
0,1102,5149,"Canberra
RAIDERS","Illawarra
STEELERS",9,2R,False
0,1018,5149,"Illawarra
STEELERS","Canberra
RAIDERS",9,2R,False
0,879,5149,"Canberra
RAIDERS","Illawarra
STEELERS",10,2R,False
0,1507,5149,"Illawarra
STEELERS","Canberra
RAIDERS",10,2R,False
0,3814,5149,"Canberra
RAIDERS","Illawarra
STEELERS",11,FR,False
0,3824,5149,"Illawarra
STEELERS","Canberra
RAIDERS",11,FR,False
0,4087,5149,"Canberra
RAIDERS","Illawarra
STEELERS",12,HK,False
0,4297,5149,"Illawarra
STEELERS","Canberra
RAIDERS",12,HK,False
0,1234,5149,"Canberra
RAIDERS","Illawarra
STEELERS",13,FR,False
0,1011,5149,"Illawarra
STEELERS","Canberra
RAIDERS",13,FR,False
0,4074,5149,"Canberra
RAIDERS","Illawarra
STEELERS",24,B,False
0,1032,5149,"Illawarra
STEELERS","Canberra
RAIDERS",15,B,False
0,4110,5149,"Canberra
RAIDERS","Illawarra
STEELERS",22,B,False
0,4258,5149,"Illawarra
STEELERS","Canberra
RAIDERS",22,B,False
0,21367,5149,"Canberra
RAIDERS","Illawarra
STEELERS",39,B,False
0,4151,5149,"Illawarra
STEELERS","Canberra
RAIDERS",24,B,False
0,1016,5149,"Illawarra
STEELERS","Canberra
RAIDERS",25,B,False
0,1136,5150,"Eastern Suburbs
ROOSTERS","South Sydney
RABBITOHS",1,FB,False
0,2525,5150,"South Sydney
RABBITOHS","Eastern Suburbs
ROOSTERS",1,FB,False
0,3925,5150,"Eastern Suburbs
ROOSTERS","South Sydney
RABBITOHS",2,W,False
0,4195,5150,"South Sydney
RABBITOHS","Eastern Suburbs
ROOSTERS",2,W,False
0,343,5150,"Eastern Suburbs
ROOSTERS","South Sydney
RABBITOHS",3,C,False
