,player_id,match_id,team,opposition_team,number,position,captain
0,3516,26748,"Newcastle
KNIGHTS","St George Illawarra
DRAGONS",1,FB,False
0,14553,26748,"St George Illawarra
DRAGONS","Newcastle
KNIGHTS",1,FB,False
0,5547,26748,"Newcastle
KNIGHTS","St George Illawarra
DRAGONS",2,W,False
0,3701,26748,"St George Illawarra
DRAGONS","Newcastle
KNIGHTS",2,W,False
0,1618,26748,"Newcastle
KNIGHTS","St George Illawarra
DRAGONS",3,C,False
0,2834,26748,"St George Illawarra
DRAGONS","Newcastle
KNIGHTS",3,C,False
0,760,26748,"Newcastle
KNIGHTS","St George Illawarra
DRAGONS",4,C,False
0,804,26748,"St George Illawarra
DRAGONS","Newcastle
KNIGHTS",4,C,False
0,7853,26748,"Newcastle
KNIGHTS","St George Illawarra
DRAGONS",5,W,False
0,5642,26748,"St George Illawarra
DRAGONS","Newcastle
KNIGHTS",5,W,False
0,275,26748,"Newcastle
KNIGHTS","St George Illawarra
DRAGONS",6,FE,True
0,1388,26748,"St George Illawarra
DRAGONS","Newcastle
KNIGHTS",6,FE,False
0,1615,26748,"Newcastle
KNIGHTS","St George Illawarra
DRAGONS",7,HB,False
0,801,26748,"St George Illawarra
DRAGONS","Newcastle
KNIGHTS",7,HB,True
0,280,26748,"Newcastle
KNIGHTS","St George Illawarra
DRAGONS",8,FR,False
0,13895,26748,"St George Illawarra
DRAGONS","Newcastle
KNIGHTS",8,FR,False
0,782,26748,"Newcastle
KNIGHTS","St George Illawarra
DRAGONS",9,HK,False
0,16581,26748,"St George Illawarra
DRAGONS","Newcastle
KNIGHTS",9,HK,False
0,3528,26748,"Newcastle
KNIGHTS","St George Illawarra
DRAGONS",10,FR,False
0,1599,26748,"St George Illawarra
DRAGONS","Newcastle
KNIGHTS",10,FR,False
0,5567,26748,"Newcastle
KNIGHTS","St George Illawarra
DRAGONS",11,2R,False
0,7740,26748,"St George Illawarra
DRAGONS","Newcastle
KNIGHTS",11,2R,False
0,3536,26748,"Newcastle
KNIGHTS","St George Illawarra
DRAGONS",12,2R,False
0,811,26748,"St George Illawarra
DRAGONS","Newcastle
KNIGHTS",12,2R,False
0,818,26748,"Newcastle
KNIGHTS","St George Illawarra
DRAGONS",13,L,False
0,17216,26748,"St George Illawarra
DRAGONS","Newcastle
KNIGHTS",17,L,False
0,295,26748,"Newcastle
KNIGHTS","St George Illawarra
DRAGONS",14,B,False
0,809,26748,"St George Illawarra
DRAGONS","Newcastle
KNIGHTS",13,B,False
0,847,26748,"Newcastle
KNIGHTS","St George Illawarra
DRAGONS",15,B,False
0,163,26748,"St George Illawarra
DRAGONS","Newcastle
KNIGHTS",14,B,False
0,15023,26748,"Newcastle
KNIGHTS","St George Illawarra
DRAGONS",16,B,False
0,13578,26748,"St George Illawarra
DRAGONS","Newcastle
KNIGHTS",15,B,False
0,17204,26748,"Newcastle
KNIGHTS","St George Illawarra
DRAGONS",17,B,False
0,13731,26748,"St George Illawarra
DRAGONS","Newcastle
KNIGHTS",16,B,False
0,758,26749,"Parramatta
EELS","Brisbane
BRONCOS",1,FB,False
0,7803,26749,"Brisbane
BRONCOS","Parramatta
EELS",1,FB,False
