,player_id,match_id,team,opposition_team,number,position,captain
0,20585,54376,"Parramatta
EELS","Melbourne
STORM",1,FB,True
0,26266,54376,"Melbourne
STORM","Parramatta
EELS",1,FB,False
0,28212,54376,"Parramatta
EELS","Melbourne
STORM",2,W,False
0,35233,54376,"Melbourne
STORM","Parramatta
EELS",2,W,False
0,31339,54376,"Parramatta
EELS","Melbourne
STORM",3,C,False
0,22773,54376,"Melbourne
STORM","Parramatta
EELS",3,C,False
0,21491,54376,"Parramatta
EELS","Melbourne
STORM",4,C,False
0,35408,54376,"Melbourne
STORM","Parramatta
EELS",4,C,False
0,28654,54376,"Parramatta
EELS","Melbourne
STORM",22,W,False
0,28667,54376,"Melbourne
STORM","Parramatta
EELS",5,W,False
0,28213,54376,"Parramatta
EELS","Melbourne
STORM",6,FE,False
0,20831,54376,"Melbourne
STORM","Parramatta
EELS",6,FE,False
0,20851,54376,"Parramatta
EELS","Melbourne
STORM",7,HB,False
0,20275,54376,"Melbourne
STORM","Parramatta
EELS",7,HB,False
0,21468,54376,"Parramatta
EELS","Melbourne
STORM",8,FR,False
0,21509,54376,"Melbourne
STORM","Parramatta
EELS",8,FR,False
0,13940,54376,"Parramatta
EELS","Melbourne
STORM",9,HK,False
0,26157,54376,"Melbourne
STORM","Parramatta
EELS",9,HK,False
0,20880,54376,"Parramatta
EELS","Melbourne
STORM",10,FR,True
0,21542,54376,"Melbourne
STORM","Parramatta
EELS",10,FR,True
0,20829,54376,"Parramatta
EELS","Melbourne
STORM",11,2R,False
0,30673,54376,"Melbourne
STORM","Parramatta
EELS",11,2R,False
0,29974,54376,"Parramatta
EELS","Melbourne
STORM",12,2R,False
0,29764,54376,"Melbourne
STORM","Parramatta
EELS",12,2R,False
0,30904,54376,"Parramatta
EELS","Melbourne
STORM",13,L,False
0,22716,54376,"Melbourne
STORM","Parramatta
EELS",13,L,False
0,31365,54376,"Parramatta
EELS","Melbourne
STORM",14,B,False
0,31628,54376,"Melbourne
STORM","Parramatta
EELS",14,B,False
0,26273,54376,"Parramatta
EELS","Melbourne
STORM",15,B,False
0,31629,54376,"Melbourne
STORM","Parramatta
EELS",15,B,False
0,30741,54376,"Parramatta
EELS","Melbourne
STORM",16,B,False
0,23134,54376,"Melbourne
STORM","Parramatta
EELS",17,B,False
0,35258,54376,"Melbourne
STORM","Parramatta
EELS",19,B,False
0,22069,54377,WARRIORS,"Newcastle
KNIGHTS",1,FB,False
0,33068,54377,"Newcastle
KNIGHTS",WARRIORS,1,FB,False
0,30864,54377,WARRIORS,"Newcastle
KNIGHTS",23,W,False
0,20572,54377,"Newcastle
KNIGHTS",WARRIORS,2,W,False
0,20543,54377,WARRIORS,"Newcastle
KNIGHTS",3,C,False
0,23919,54377,"Newcastle
KNIGHTS",WARRIORS,3,C,False
0,28725,54377,WARRIORS,"Newcastle
KNIGHTS",4,C,False
0,28828,54377,"Newcastle
KNIGHTS",WARRIORS,4,C,False
0,22989,54377,WARRIORS,"Newcastle
KNIGHTS",5,W,False
0,28635,54377,"Newcastle
KNIGHTS",WARRIORS,5,W,False
0,22622,54377,WARRIORS,"Newcastle
KNIGHTS",6,FE,False
