,player_id,match_id,team,opposition_team,number,position,captain
0,1130,5472,"South Sydney
RABBITOHS","Illawarra
STEELERS",1,FB,False
0,4370,5472,"Illawarra
STEELERS","South Sydney
RABBITOHS",1,FB,False
0,1032,5472,"South Sydney
RABBITOHS","Illawarra
STEELERS",2,W,False
0,4357,5472,"Illawarra
STEELERS","South Sydney
RABBITOHS",2,W,False
0,1186,5472,"South Sydney
RABBITOHS","Illawarra
STEELERS",3,C,False
0,1571,5472,"Illawarra
STEELERS","South Sydney
RABBITOHS",3,C,False
0,4032,5472,"South Sydney
RABBITOHS","Illawarra
STEELERS",4,C,False
0,2607,5472,"Illawarra
STEELERS","South Sydney
RABBITOHS",4,C,False
0,4371,5472,"South Sydney
RABBITOHS","Illawarra
STEELERS",5,W,False
0,1140,5472,"Illawarra
STEELERS","South Sydney
RABBITOHS",5,W,False
0,341,5472,"South Sydney
RABBITOHS","Illawarra
STEELERS",6,FE,False
0,1240,5472,"Illawarra
STEELERS","South Sydney
RABBITOHS",6,FE,False
0,448,5472,"South Sydney
RABBITOHS","Illawarra
STEELERS",7,HB,False
0,1158,5472,"Illawarra
STEELERS","South Sydney
RABBITOHS",7,HB,True
0,1172,5472,"South Sydney
RABBITOHS","Illawarra
STEELERS",8,L,False
0,1170,5472,"Illawarra
STEELERS","South Sydney
RABBITOHS",8,L,False
0,434,5472,"South Sydney
RABBITOHS","Illawarra
STEELERS",9,2R,False
0,4258,5472,"Illawarra
STEELERS","South Sydney
RABBITOHS",9,2R,False
0,1174,5472,"South Sydney
RABBITOHS","Illawarra
STEELERS",10,2R,False
0,1018,5472,"Illawarra
STEELERS","South Sydney
RABBITOHS",10,2R,False
0,412,5472,"South Sydney
RABBITOHS","Illawarra
STEELERS",11,FR,False
0,4187,5472,"Illawarra
STEELERS","South Sydney
RABBITOHS",11,FR,False
0,425,5472,"South Sydney
RABBITOHS","Illawarra
STEELERS",12,HK,True
0,1016,5472,"Illawarra
STEELERS","South Sydney
RABBITOHS",12,HK,False
0,60,5472,"South Sydney
RABBITOHS","Illawarra
STEELERS",13,FR,False
0,1036,5472,"Illawarra
STEELERS","South Sydney
RABBITOHS",13,FR,False
0,1192,5472,"South Sydney
RABBITOHS","Illawarra
STEELERS",14,B,False
0,664,5472,"Illawarra
STEELERS","South Sydney
RABBITOHS",14,B,False
0,2511,5472,"South Sydney
RABBITOHS","Illawarra
STEELERS",15,B,False
0,4297,5472,"Illawarra
STEELERS","South Sydney
RABBITOHS",15,B,False
0,4348,5472,"South Sydney
RABBITOHS","Illawarra
STEELERS",16,B,False
0,1030,5472,"Illawarra
STEELERS","South Sydney
RABBITOHS",16,B,False
0,526,5472,"Illawarra
STEELERS","South Sydney
RABBITOHS",17,B,False
0,508,5474,"Canterbury Bankstown
BULLDOGS","North Sydney
BEARS",1,FB,False
0,2583,5474,"North Sydney
BEARS","Canterbury Bankstown
BULLDOGS",1,FB,False
0,4284,5474,"Canterbury Bankstown
BULLDOGS","North Sydney
BEARS",15,W,False
0,4347,5474,"North Sydney
BEARS","Canterbury Bankstown
BULLDOGS",2,W,False
0,1235,5474,"Canterbury Bankstown
BULLDOGS","North Sydney
BEARS",3,C,False
0,4401,5474,"North Sydney
BEARS","Canterbury Bankstown
BULLDOGS",3,C,False
0,1070,5474,"Canterbury Bankstown
BULLDOGS","North Sydney
BEARS",4,C,False
0,242,5474,"North Sydney
BEARS","Canterbury Bankstown
BULLDOGS",4,C,False
0,2532,5474,"Canterbury Bankstown
BULLDOGS","North Sydney
BEARS",5,W,False
0,253,5474,"North Sydney
BEARS","Canterbury Bankstown
BULLDOGS",5,W,False
0,549,5474,"Canterbury Bankstown
BULLDOGS","North Sydney
BEARS",6,FE,False
0,2621,5474,"North Sydney
BEARS","Canterbury Bankstown
BULLDOGS",6,FE,False
0,544,5474,"Canterbury Bankstown
BULLDOGS","North Sydney
BEARS",20,HB,False
0,1090,5474,"North Sydney
BEARS","Canterbury Bankstown
BULLDOGS",7,HB,False
0,1236,5474,"Canterbury Bankstown
BULLDOGS","North Sydney
BEARS",8,L,True
0,1089,5474,"North Sydney
BEARS","Canterbury Bankstown
BULLDOGS",8,L,False
0,481,5474,"Canterbury Bankstown
BULLDOGS","North Sydney
BEARS",9,2R,False
0,2936,5474,"North Sydney
BEARS","Canterbury Bankstown
BULLDOGS",9,2R,True
0,261,5474,"Canterbury Bankstown
BULLDOGS","North Sydney
BEARS",10,2R,False
0,3936,5474,"North Sydney
BEARS","Canterbury Bankstown
BULLDOGS",10,2R,False
0,12815,5474,"Canterbury Bankstown
BULLDOGS","North Sydney
BEARS",11,FR,False
0,4,5474,"North Sydney
BEARS","Canterbury Bankstown
BULLDOGS",11,FR,False
0,2537,5474,"Canterbury Bankstown
BULLDOGS","North Sydney
BEARS",12,HK,False
0,1570,5474,"North Sydney
BEARS","Canterbury Bankstown
BULLDOGS",12,HK,False
0,1250,5474,"Canterbury Bankstown
BULLDOGS","North Sydney
BEARS",13,FR,False
0,246,5474,"North Sydney
BEARS","Canterbury Bankstown
BULLDOGS",13,FR,False
0,882,5474,"Canterbury Bankstown
BULLDOGS","North Sydney
BEARS",22,B,False
0,4175,5474,"North Sydney
BEARS","Canterbury Bankstown
BULLDOGS",17,B,False
0,2593,5474,"Canterbury Bankstown
BULLDOGS","North Sydney
BEARS",25,B,False
0,1556,5474,"North Sydney
BEARS","Canterbury Bankstown
BULLDOGS",26,B,False
0,394,5474,"Canterbury Bankstown
BULLDOGS","North Sydney
BEARS",24,B,False
0,1119,5474,"North Sydney
BEARS","Canterbury Bankstown
BULLDOGS",23,B,False
0,901,5473,"Canberra
RAIDERS","Cronulla Sutherland
SHARKS",1,FB,False
0,930,5473,"Cronulla Sutherland
SHARKS","Canberra
RAIDERS",1,FB,False
0,1535,5473,"Canberra
RAIDERS","Cronulla Sutherland
SHARKS",2,W,False
0,12042,5473,"Cronulla Sutherland
SHARKS","Canberra
RAIDERS",2,W,False
0,918,5473,"Canberra
RAIDERS","Cronulla Sutherland
SHARKS",3,C,False
0,727,5473,"Cronulla Sutherland
SHARKS","Canberra
RAIDERS",3,C,False
0,888,5473,"Canberra
RAIDERS","Cronulla Sutherland
SHARKS",4,C,False
0,3877,5473,"Cronulla Sutherland
SHARKS","Canberra
RAIDERS",4,C,False
0,908,5473,"Canberra
RAIDERS","Cronulla Sutherland
SHARKS",5,W,False
0,4399,5473,"Cronulla Sutherland
SHARKS","Canberra
RAIDERS",5,W,False
0,911,5473,"Canberra
RAIDERS","Cronulla Sutherland
SHARKS",6,FE,False
0,486,5473,"Cronulla Sutherland
SHARKS","Canberra
RAIDERS",6,FE,False
0,920,5473,"Canberra
RAIDERS","Cronulla Sutherland
SHARKS",7,HB,False
0,4225,5473,"Cronulla Sutherland
SHARKS","Canberra
RAIDERS",7,HB,False
0,902,5473,"Canberra
RAIDERS","Cronulla Sutherland
SHARKS",8,L,False
0,934,5473,"Cronulla Sutherland
SHARKS","Canberra
RAIDERS",8,L,True
0,915,5473,"Canberra
RAIDERS","Cronulla Sutherland
SHARKS",9,2R,True
0,199,5473,"Cronulla Sutherland
SHARKS","Canberra
RAIDERS",9,2R,False
0,4074,5473,"Canberra
RAIDERS","Cronulla Sutherland
SHARKS",10,2R,False
0,4072,5473,"Cronulla Sutherland
SHARKS","Canberra
RAIDERS",10,2R,False
0,879,5473,"Canberra
RAIDERS","Cronulla Sutherland
SHARKS",11,FR,False
0,944,5473,"Cronulla Sutherland
SHARKS","Canberra
RAIDERS",11,FR,False
0,81,5473,"Canberra
RAIDERS","Cronulla Sutherland
SHARKS",12,HK,False
0,702,5473,"Cronulla Sutherland
SHARKS","Canberra
RAIDERS",12,HK,False
0,923,5473,"Canberra
RAIDERS","Cronulla Sutherland
SHARKS",13,FR,False
0,907,5473,"Cronulla Sutherland
SHARKS","Canberra
RAIDERS",13,FR,False
0,906,5473,"Canberra
RAIDERS","Cronulla Sutherland
SHARKS",24,B,False
0,927,5473,"Cronulla Sutherland
SHARKS","Canberra
RAIDERS",15,B,False
0,2515,5473,"Canberra
RAIDERS","Cronulla Sutherland
SHARKS",23,B,False
0,940,5473,"Cronulla Sutherland
SHARKS","Canberra
RAIDERS",26,B,False
0,4364,5473,"Cronulla Sutherland
SHARKS","Canberra
RAIDERS",24,B,False
0,1136,5475,"Penrith
PANTHERS","Western Suburbs
MAGPIES",1,FB,False
0,4238,5475,"Western Suburbs
MAGPIES","Penrith
PANTHERS",1,FB,False
0,886,5475,"Penrith
PANTHERS","Western Suburbs
MAGPIES",2,W,False
