,player_id,match_id,team,opposition_team,number,position,captain
0,28264,45027,"Melbourne
STORM","South Sydney
RABBITOHS",1,FB,False
0,22609,45027,"South Sydney
RABBITOHS","Melbourne
STORM",1,FB,False
0,21467,45027,"Melbourne
STORM","South Sydney
RABBITOHS",2,W,False
0,20802,45027,"South Sydney
RABBITOHS","Melbourne
STORM",2,W,False
0,22773,45027,"Melbourne
STORM","South Sydney
RABBITOHS",3,C,False
0,16573,45027,"South Sydney
RABBITOHS","Melbourne
STORM",3,C,False
0,22751,45027,"Melbourne
STORM","South Sydney
RABBITOHS",4,C,False
0,23913,45027,"South Sydney
RABBITOHS","Melbourne
STORM",4,C,False
0,22717,45027,"Melbourne
STORM","South Sydney
RABBITOHS",5,W,False
0,16868,45027,"South Sydney
RABBITOHS","Melbourne
STORM",5,W,False
0,20831,45027,"Melbourne
STORM","South Sydney
RABBITOHS",6,FE,False
0,22612,45027,"South Sydney
RABBITOHS","Melbourne
STORM",6,FE,False
0,20275,45027,"Melbourne
STORM","South Sydney
RABBITOHS",7,HB,False
0,19417,45027,"South Sydney
RABBITOHS","Melbourne
STORM",7,HB,True
0,14505,45027,"Melbourne
STORM","South Sydney
RABBITOHS",8,FR,True
0,16889,45027,"South Sydney
RABBITOHS","Melbourne
STORM",8,FR,False
0,23735,45027,"Melbourne
STORM","South Sydney
RABBITOHS",9,HK,False
0,20227,45027,"South Sydney
RABBITOHS","Melbourne
STORM",9,HK,False
0,21542,45027,"Melbourne
STORM","South Sydney
RABBITOHS",10,FR,False
0,24761,45027,"South Sydney
RABBITOHS","Melbourne
STORM",10,FR,False
0,21472,45027,"Melbourne
STORM","South Sydney
RABBITOHS",11,2R,False
0,22732,45027,"South Sydney
RABBITOHS","Melbourne
STORM",11,2R,False
0,20255,45027,"Melbourne
STORM","South Sydney
RABBITOHS",12,2R,False
0,22771,45027,"South Sydney
RABBITOHS","Melbourne
STORM",12,2R,False
0,21509,45027,"Melbourne
STORM","South Sydney
RABBITOHS",13,L,False
0,23476,45027,"South Sydney
RABBITOHS","Melbourne
STORM",13,L,False
0,29828,45027,"Melbourne
STORM","South Sydney
RABBITOHS",14,B,False
0,312,45027,"South Sydney
RABBITOHS","Melbourne
STORM",14,B,False
0,22760,45027,"Melbourne
STORM","South Sydney
RABBITOHS",15,B,False
0,19963,45027,"South Sydney
RABBITOHS","Melbourne
STORM",15,B,False
0,20007,45027,"Melbourne
STORM","South Sydney
RABBITOHS",16,B,False
0,29829,45027,"South Sydney
RABBITOHS","Melbourne
STORM",16,B,False
0,30668,45027,"Melbourne
STORM","South Sydney
RABBITOHS",21,B,False
0,22749,45027,"South Sydney
RABBITOHS","Melbourne
STORM",17,B,False
0,29824,45028,"Newcastle
KNIGHTS","Canterbury Bankstown
BULLDOGS",1,FB,False
0,28207,45028,"Canterbury Bankstown
BULLDOGS","Newcastle
KNIGHTS",1,FB,False
0,28836,45028,"Newcastle
KNIGHTS","Canterbury Bankstown
BULLDOGS",2,W,False
0,26266,45028,"Canterbury Bankstown
BULLDOGS","Newcastle
KNIGHTS",2,W,False
0,23919,45028,"Newcastle
KNIGHTS","Canterbury Bankstown
BULLDOGS",3,C,False
0,14998,45028,"Canterbury Bankstown
BULLDOGS","Newcastle
KNIGHTS",3,C,False
0,28828,45028,"Newcastle
KNIGHTS","Canterbury Bankstown
BULLDOGS",4,C,False
0,23402,45028,"Canterbury Bankstown
BULLDOGS","Newcastle
KNIGHTS",4,C,False
0,20572,45028,"Newcastle
KNIGHTS","Canterbury Bankstown
BULLDOGS",18,W,False
0,20794,45028,"Canterbury Bankstown
BULLDOGS","Newcastle
KNIGHTS",5,W,False
0,20260,45028,"Newcastle
KNIGHTS","Canterbury Bankstown
BULLDOGS",6,FE,False
0,29766,45028,"Canterbury Bankstown
BULLDOGS","Newcastle
KNIGHTS",6,FE,False
0,5565,45028,"Newcastle
KNIGHTS","Canterbury Bankstown
BULLDOGS",7,HB,False
0,26529,45028,"Canterbury Bankstown
BULLDOGS","Newcastle
KNIGHTS",7,HB,False
0,20223,45028,"Newcastle
KNIGHTS","Canterbury Bankstown
BULLDOGS",8,FR,False
0,26199,45028,"Canterbury Bankstown
BULLDOGS","Newcastle
KNIGHTS",8,FR,False
0,23398,45028,"Newcastle
KNIGHTS","Canterbury Bankstown
BULLDOGS",9,HK,True
0,22030,45028,"Canterbury Bankstown
BULLDOGS","Newcastle
KNIGHTS",9,HK,False
0,21516,45028,"Newcastle
KNIGHTS","Canterbury Bankstown
BULLDOGS",10,FR,False
0,25770,45028,"Canterbury Bankstown
BULLDOGS","Newcastle
KNIGHTS",10,FR,False
0,17283,45028,"Newcastle
KNIGHTS","Canterbury Bankstown
BULLDOGS",11,2R,False
0,22605,45028,"Canterbury Bankstown
BULLDOGS","Newcastle
KNIGHTS",11,2R,False
0,21898,45028,"Newcastle
KNIGHTS","Canterbury Bankstown
BULLDOGS",12,2R,False
0,28248,45028,"Canterbury Bankstown
BULLDOGS","Newcastle
KNIGHTS",12,2R,False
0,20271,45028,"Newcastle
KNIGHTS","Canterbury Bankstown
BULLDOGS",14,L,False
0,19956,45028,"Canterbury Bankstown
BULLDOGS","Newcastle
KNIGHTS",13,L,True
0,22720,45028,"Newcastle
KNIGHTS","Canterbury Bankstown
BULLDOGS",13,B,False
0,30669,45028,"Canterbury Bankstown
BULLDOGS","Newcastle
KNIGHTS",14,B,False
0,21515,45028,"Newcastle
KNIGHTS","Canterbury Bankstown
BULLDOGS",15,B,False
0,26149,45028,"Canterbury Bankstown
BULLDOGS","Newcastle
KNIGHTS",15,B,False
0,22716,45028,"Newcastle
KNIGHTS","Canterbury Bankstown
BULLDOGS",16,B,False
0,21508,45028,"Canterbury Bankstown
BULLDOGS","Newcastle
KNIGHTS",16,B,False
0,29826,45028,"Newcastle
KNIGHTS","Canterbury Bankstown
BULLDOGS",17,B,False
0,20569,45028,"Canterbury Bankstown
BULLDOGS","Newcastle
KNIGHTS",17,B,False
0,23815,45029,"Brisbane
BRONCOS","Parramatta
EELS",1,FB,False
0,20585,45029,"Parramatta
EELS","Brisbane
BRONCOS",1,FB,True
0,28667,45029,"Brisbane
BRONCOS","Parramatta
EELS",2,W,False
0,28212,45029,"Parramatta
EELS","Brisbane
BRONCOS",2,W,False
0,28706,45029,"Brisbane
BRONCOS","Parramatta
EELS",3,C,False
0,22784,45029,"Parramatta
EELS","Brisbane
BRONCOS",3,C,False
0,29112,45029,"Brisbane
BRONCOS","Parramatta
EELS",4,C,False
0,21491,45029,"Parramatta
EELS","Brisbane
BRONCOS",4,C,False
0,13908,45029,"Brisbane
BRONCOS","Parramatta
EELS",5,W,False
0,13576,45029,"Parramatta
EELS","Brisbane
BRONCOS",5,W,False
0,20350,45029,"Brisbane
BRONCOS","Parramatta
EELS",6,FE,False
0,28213,45029,"Parramatta
EELS","Brisbane
BRONCOS",6,FE,False
0,22778,45029,"Brisbane
BRONCOS","Parramatta
EELS",7,HB,False
0,20851,45029,"Parramatta
EELS","Brisbane
BRONCOS",7,HB,False
0,22772,45029,"Brisbane
BRONCOS","Parramatta
EELS",8,FR,False
0,21468,45029,"Parramatta
EELS","Brisbane
BRONCOS",8,FR,False
0,26262,45029,"Brisbane
BRONCOS","Parramatta
EELS",9,HK,False
0,26162,45029,"Parramatta
EELS","Brisbane
BRONCOS",9,HK,False
0,20852,45029,"Brisbane
BRONCOS","Parramatta
EELS",10,FR,False
0,20880,45029,"Parramatta
EELS","Brisbane
BRONCOS",10,FR,False
0,13567,45029,"Brisbane
BRONCOS","Parramatta
EELS",11,2R,True
0,21710,45029,"Parramatta
EELS","Brisbane
BRONCOS",11,2R,False
0,29757,45029,"Brisbane
BRONCOS","Parramatta
EELS",12,2R,False
0,22727,45029,"Parramatta
EELS","Brisbane
BRONCOS",12,2R,False
0,28411,45029,"Brisbane
BRONCOS","Parramatta
EELS",13,L,False
0,20581,45029,"Parramatta
EELS","Brisbane
BRONCOS",13,L,False
0,20830,45029,"Brisbane
BRONCOS","Parramatta
EELS",14,B,False
0,26516,45029,"Parramatta
EELS","Brisbane
BRONCOS",14,B,False
0,28204,45029,"Brisbane
BRONCOS","Parramatta
EELS",15,B,False
0,23403,45029,"Parramatta
EELS","Brisbane
BRONCOS",15,B,False
0,29767,45029,"Brisbane
BRONCOS","Parramatta
EELS",16,B,False
0,23991,45029,"Parramatta
EELS","Brisbane
BRONCOS",16,B,False
0,5649,45029,"Brisbane
BRONCOS","Parramatta
EELS",17,B,False
0,20242,45029,"Parramatta
EELS","Brisbane
BRONCOS",17,B,False
0,19974,45030,WARRIORS,"Gold Coast
TITANS",1,FB,True
0,26150,45030,"Gold Coast
TITANS",WARRIORS,1,FB,False
0,20719,45030,WARRIORS,"Gold Coast
TITANS",2,W,False
0,20353,45030,"Gold Coast
TITANS",WARRIORS,2,W,False
0,21476,45030,WARRIORS,"Gold Coast
TITANS",3,C,False
0,23406,45030,"Gold Coast
TITANS",WARRIORS,3,C,False
0,20352,45030,WARRIORS,"Gold Coast
TITANS",4,C,False
0,28463,45030,"Gold Coast
TITANS",WARRIORS,4,C,False
0,21543,45030,WARRIORS,"Gold Coast
TITANS",5,W,False
0,20712,45030,"Gold Coast
TITANS",WARRIORS,5,W,False
0,21474,45030,WARRIORS,"Gold Coast
TITANS",6,FE,False
0,22029,45030,"Gold Coast
TITANS",WARRIORS,6,FE,False
0,28262,45030,WARRIORS,"Gold Coast
TITANS",7,HB,False
0,23760,45030,"Gold Coast
TITANS",WARRIORS,7,HB,True
0,22715,45030,WARRIORS,"Gold Coast
TITANS",8,FR,False
0,19802,45030,"Gold Coast
TITANS",WARRIORS,8,FR,False
0,25627,45030,WARRIORS,"Gold Coast
TITANS",9,HK,False
0,16581,45030,"Gold Coast
TITANS",WARRIORS,9,HK,False
0,29755,45030,WARRIORS,"Gold Coast
TITANS",10,FR,False
0,25860,45030,"Gold Coast
TITANS",WARRIORS,10,FR,False
0,29764,45030,WARRIORS,"Gold Coast
TITANS",11,2R,False
0,7737,45030,"Gold Coast
TITANS",WARRIORS,11,2R,False
0,23921,45030,WARRIORS,"Gold Coast
TITANS",12,2R,False
0,26200,45030,"Gold Coast
TITANS",WARRIORS,12,2R,False
0,20221,45030,WARRIORS,"Gold Coast
TITANS",13,L,False
0,28704,45030,"Gold Coast
TITANS",WARRIORS,13,L,False
0,22623,45030,WARRIORS,"Gold Coast
TITANS",14,B,False
0,20252,45030,"Gold Coast
TITANS",WARRIORS,14,B,False
0,15041,45030,WARRIORS,"Gold Coast
TITANS",15,B,False
0,21463,45030,"Gold Coast
TITANS",WARRIORS,15,B,False
0,13578,45030,WARRIORS,"Gold Coast
TITANS",16,B,False
0,29761,45030,"Gold Coast
TITANS",WARRIORS,16,B,False
0,22795,45030,WARRIORS,"Gold Coast
TITANS",17,B,False
0,22763,45030,"Gold Coast
TITANS",WARRIORS,17,B,False
0,19474,45031,"Sydney
ROOSTERS","Manly Warringah
SEA EAGLES",1,FB,False
0,20217,45031,"Manly Warringah
SEA EAGLES","Sydney
ROOSTERS",1,FB,False
0,20005,45031,"Sydney
ROOSTERS","Manly Warringah
SEA EAGLES",2,W,False
0,28736,45031,"Manly Warringah
SEA EAGLES","Sydney
ROOSTERS",2,W,False
0,5548,45031,"Sydney
ROOSTERS","Manly Warringah
SEA EAGLES",3,C,False
0,22839,45031,"Manly Warringah
SEA EAGLES","Sydney
ROOSTERS",3,C,False
0,22779,45031,"Sydney
ROOSTERS","Manly Warringah
SEA EAGLES",4,C,False
0,23400,45031,"Manly Warringah
SEA EAGLES","Sydney
ROOSTERS",4,C,False
0,3701,45031,"Sydney
ROOSTERS","Manly Warringah
SEA EAGLES",5,W,False
0,28210,45031,"Manly Warringah
SEA EAGLES","Sydney
ROOSTERS",5,W,False
0,24113,45031,"Sydney
ROOSTERS","Manly Warringah
SEA EAGLES",6,FE,False
0,13912,45031,"Manly Warringah
SEA EAGLES","Sydney
ROOSTERS",6,FE,False
0,20149,45031,"Sydney
ROOSTERS","Manly Warringah
SEA EAGLES",7,HB,False
0,16582,45031,"Manly Warringah
SEA EAGLES","Sydney
ROOSTERS",7,HB,True
0,23732,45031,"Sydney
ROOSTERS","Manly Warringah
SEA EAGLES",8,FR,False
0,22607,45031,"Manly Warringah
SEA EAGLES","Sydney
ROOSTERS",8,FR,False
0,7836,45031,"Sydney
ROOSTERS","Manly Warringah
SEA EAGLES",9,HK,True
0,22619,45031,"Manly Warringah
SEA EAGLES","Sydney
ROOSTERS",9,HK,False
