,player_id,match_id,team,opposition_team,number,position,captain
0,20585,40159,"Parramatta
EELS","Canterbury Bankstown
BULLDOGS",1,FB,True
0,20794,40159,"Canterbury Bankstown
BULLDOGS","Parramatta
EELS",1,FB,False
0,28212,40159,"Parramatta
EELS","Canterbury Bankstown
BULLDOGS",2,W,False
0,26266,40159,"Canterbury Bankstown
BULLDOGS","Parramatta
EELS",2,W,False
0,5563,40159,"Parramatta
EELS","Canterbury Bankstown
BULLDOGS",3,C,False
0,22773,40159,"Canterbury Bankstown
BULLDOGS","Parramatta
EELS",3,C,False
0,21491,40159,"Parramatta
EELS","Canterbury Bankstown
BULLDOGS",4,C,False
0,14998,40159,"Canterbury Bankstown
BULLDOGS","Parramatta
EELS",4,C,False
0,13576,40159,"Parramatta
EELS","Canterbury Bankstown
BULLDOGS",5,W,False
0,25267,40159,"Canterbury Bankstown
BULLDOGS","Parramatta
EELS",5,W,False
0,28213,40159,"Parramatta
EELS","Canterbury Bankstown
BULLDOGS",6,FE,False
0,28655,40159,"Canterbury Bankstown
BULLDOGS","Parramatta
EELS",6,FE,False
0,20851,40159,"Parramatta
EELS","Canterbury Bankstown
BULLDOGS",7,HB,False
0,26198,40159,"Canterbury Bankstown
BULLDOGS","Parramatta
EELS",7,HB,False
0,21468,40159,"Parramatta
EELS","Canterbury Bankstown
BULLDOGS",8,FR,False
0,7735,40159,"Canterbury Bankstown
BULLDOGS","Parramatta
EELS",8,FR,False
0,26162,40159,"Parramatta
EELS","Canterbury Bankstown
BULLDOGS",9,HK,False
0,23993,40159,"Canterbury Bankstown
BULLDOGS","Parramatta
EELS",9,HK,False
0,20880,40159,"Parramatta
EELS","Canterbury Bankstown
BULLDOGS",10,FR,False
0,20569,40159,"Canterbury Bankstown
BULLDOGS","Parramatta
EELS",10,FR,False
0,21710,40159,"Parramatta
EELS","Canterbury Bankstown
BULLDOGS",11,2R,False
0,19956,40159,"Canterbury Bankstown
BULLDOGS","Parramatta
EELS",11,2R,True
0,22727,40159,"Parramatta
EELS","Canterbury Bankstown
BULLDOGS",12,2R,False
0,23407,40159,"Canterbury Bankstown
BULLDOGS","Parramatta
EELS",12,2R,False
0,20581,40159,"Parramatta
EELS","Canterbury Bankstown
BULLDOGS",13,L,False
0,22605,40159,"Canterbury Bankstown
BULLDOGS","Parramatta
EELS",13,L,False
0,23502,40159,"Parramatta
EELS","Canterbury Bankstown
BULLDOGS",15,B,False
0,23751,40159,"Canterbury Bankstown
BULLDOGS","Parramatta
EELS",14,B,False
0,20638,40159,"Parramatta
EELS","Canterbury Bankstown
BULLDOGS",16,B,False
0,26149,40159,"Canterbury Bankstown
BULLDOGS","Parramatta
EELS",15,B,False
0,20402,40159,"Parramatta
EELS","Canterbury Bankstown
BULLDOGS",17,B,False
0,21508,40159,"Canterbury Bankstown
BULLDOGS","Parramatta
EELS",16,B,False
0,22069,40160,"Canberra
RAIDERS","Gold Coast
TITANS",1,FB,False
0,23750,40160,"Gold Coast
TITANS","Canberra
RAIDERS",1,FB,False
0,28214,40160,"Canberra
RAIDERS","Gold Coast
TITANS",2,W,False
0,20353,40160,"Gold Coast
TITANS","Canberra
RAIDERS",2,W,False
0,13581,40160,"Canberra
RAIDERS","Gold Coast
TITANS",3,C,True
0,7712,40160,"Gold Coast
TITANS","Canberra
RAIDERS",3,C,False
0,22620,40160,"Canberra
RAIDERS","Gold Coast
TITANS",4,C,False
0,20252,40160,"Gold Coast
TITANS","Canberra
RAIDERS",4,C,False
0,23402,40160,"Canberra
RAIDERS","Gold Coast
TITANS",5,W,False
0,13913,40160,"Gold Coast
TITANS","Canberra
RAIDERS",5,W,False
0,19515,40160,"Canberra
RAIDERS","Gold Coast
TITANS",6,FE,False
0,17060,40160,"Gold Coast
TITANS","Canberra
RAIDERS",6,FE,False
0,20210,40160,"Canberra
RAIDERS","Gold Coast
TITANS",7,HB,False
0,22029,40160,"Gold Coast
TITANS","Canberra
RAIDERS",7,HB,False
0,17155,40160,"Canberra
RAIDERS","Gold Coast
TITANS",8,FR,False
0,19802,40160,"Gold Coast
TITANS","Canberra
RAIDERS",8,FR,False
0,13940,40160,"Canberra
RAIDERS","Gold Coast
TITANS",9,HK,False
0,16581,40160,"Gold Coast
TITANS","Canberra
RAIDERS",9,HK,False
0,14525,40160,"Canberra
RAIDERS","Gold Coast
TITANS",10,FR,False
0,21463,40160,"Gold Coast
TITANS","Canberra
RAIDERS",10,FR,False
0,28215,40160,"Canberra
RAIDERS","Gold Coast
TITANS",11,2R,False
0,7737,40160,"Gold Coast
TITANS","Canberra
RAIDERS",11,2R,True
0,13950,40160,"Canberra
RAIDERS","Gold Coast
TITANS",12,2R,False
0,20829,40160,"Gold Coast
TITANS","Canberra
RAIDERS",12,2R,False
0,20817,40160,"Canberra
RAIDERS","Gold Coast
TITANS",13,L,False
0,22749,40160,"Gold Coast
TITANS","Canberra
RAIDERS",13,L,False
0,20657,40160,"Canberra
RAIDERS","Gold Coast
TITANS",14,B,False
0,16887,40160,"Gold Coast
TITANS","Canberra
RAIDERS",14,B,False
0,26518,40160,"Canberra
RAIDERS","Gold Coast
TITANS",15,B,False
0,26268,40160,"Gold Coast
TITANS","Canberra
RAIDERS",15,B,False
0,1387,40160,"Canberra
RAIDERS","Gold Coast
TITANS",16,B,False
0,23406,40160,"Gold Coast
TITANS","Canberra
RAIDERS",16,B,False
0,15032,40160,"Canberra
RAIDERS","Gold Coast
TITANS",17,B,False
0,29761,40160,"Gold Coast
TITANS","Canberra
RAIDERS",17,B,False
0,20869,40161,"North Queensland
COWBOYS","Brisbane
BRONCOS",1,FB,False
0,23815,40161,"Brisbane
BRONCOS","North Queensland
COWBOYS",14,FB,False
0,20577,40161,"North Queensland
COWBOYS","Brisbane
BRONCOS",2,W,False
0,20570,40161,"Brisbane
BRONCOS","North Queensland
COWBOYS",2,W,False
0,15020,40161,"North Queensland
COWBOYS","Brisbane
BRONCOS",3,C,False
0,26156,40161,"Brisbane
BRONCOS","North Queensland
COWBOYS",3,C,False
0,22073,40161,"North Queensland
COWBOYS","Brisbane
BRONCOS",4,C,False
0,3516,40161,"Brisbane
BRONCOS","North Queensland
COWBOYS",4,C,False
0,20259,40161,"North Queensland
COWBOYS","Brisbane
BRONCOS",5,W,False
0,28480,40161,"Brisbane
BRONCOS","North Queensland
COWBOYS",5,W,False
0,26828,40161,"North Queensland
COWBOYS","Brisbane
BRONCOS",6,FE,False
0,20350,40161,"Brisbane
BRONCOS","North Queensland
COWBOYS",6,FE,False
0,14542,40161,"North Queensland
COWBOYS","Brisbane
BRONCOS",7,HB,True
0,22778,40161,"Brisbane
BRONCOS","North Queensland
COWBOYS",7,HB,True
0,20830,40161,"North Queensland
COWBOYS","Brisbane
BRONCOS",8,FR,False
0,28204,40161,"Brisbane
BRONCOS","North Queensland
COWBOYS",8,FR,False
0,20470,40161,"North Queensland
COWBOYS","Brisbane
BRONCOS",9,HK,False
0,26262,40161,"Brisbane
BRONCOS","North Queensland
COWBOYS",9,HK,False
0,20262,40161,"North Queensland
COWBOYS","Brisbane
BRONCOS",10,FR,False
0,25859,40161,"Brisbane
BRONCOS","North Queensland
COWBOYS",10,FR,False
0,3521,40161,"North Queensland
COWBOYS","Brisbane
BRONCOS",11,2R,False
0,26200,40161,"Brisbane
BRONCOS","North Queensland
COWBOYS",11,2R,False
0,22019,40161,"North Queensland
COWBOYS","Brisbane
BRONCOS",12,2R,False
0,22772,40161,"Brisbane
BRONCOS","North Queensland
COWBOYS",12,2R,False
0,15034,40161,"North Queensland
COWBOYS","Brisbane
BRONCOS",13,L,False
0,28411,40161,"Brisbane
BRONCOS","North Queensland
COWBOYS",13,L,True
0,25861,40161,"North Queensland
COWBOYS","Brisbane
BRONCOS",14,B,False
0,7732,40161,"Brisbane
BRONCOS","North Queensland
COWBOYS",15,B,False
0,26159,40161,"North Queensland
COWBOYS","Brisbane
BRONCOS",15,B,False
0,28260,40161,"Brisbane
BRONCOS","North Queensland
COWBOYS",16,B,False
0,20827,40161,"North Queensland
COWBOYS","Brisbane
BRONCOS",17,B,False
0,29762,40161,"Brisbane
BRONCOS","North Queensland
COWBOYS",17,B,False
0,23475,40161,"North Queensland
COWBOYS","Brisbane
BRONCOS",18,B,False
0,28706,40161,"Brisbane
BRONCOS","North Queensland
COWBOYS",19,B,False
0,22966,40162,"Newcastle
KNIGHTS",WARRIORS,1,FB,False
0,19974,40162,WARRIORS,"Newcastle
KNIGHTS",1,FB,True
0,19781,40162,"Newcastle
KNIGHTS",WARRIORS,2,W,False
0,28463,40162,WARRIORS,"Newcastle
KNIGHTS",2,W,False
0,23919,40162,"Newcastle
KNIGHTS",WARRIORS,3,C,False
0,20719,40162,WARRIORS,"Newcastle
KNIGHTS",3,C,False
