,player_id,player_name1,player_name2,birthday,birthplace
0,76,Whetu TAEWA,Whetu Taewa,"Friday, 29th October, 1971",
0,348,Duane MANN,Duane Mann,"Monday, 28th June, 1965",
0,349,Hitro OKESENE,Hitro Okesene,"Wednesday, 22nd September, 1971",
0,351,Tony TATUPU,Tony Tatupu,"Saturday, 26th July, 1969",
0,352,Tony TUIMAVAVE,Tony 'Chief' Tuimavave,"Thursday, 24th April, 1969",
0,73,Se'e SOLOMONA,Se'e Solomona,"Tuesday, 9th March, 1965",
0,354,Jason MACKIE,Jason Mackie,"Wednesday, 25th December, 1968",
0,355,Martin MOANA,Martin Moana,"Monday, 13th August, 1973",
0,403,Mat ROGERS,Mat Rogers,"Sunday, 1st February, 1976","Caringbah, New South Wales, Australia"
0,292,Adam DYKES,Adam Dykes,"Saturday, 5th February, 1977","Sydney, New South Wales, Australia"
0,28,Damian GIBSON,Damian Gibson,"Wednesday, 14th May, 1975","Rockhampton, Queensland, Australia"
0,95,John TIMU,John Timu,"Thursday, 8th May, 1969","Dannevirke, Manawatu-Wanganui, New Zealand"
0,22,Ian DUNEMANN,Ian 'Duney' Dunemann,"Saturday, 16th March, 1974",
0,417,Anthony HERBERT,Anthony Herbert,"Saturday, 13th August, 1966",
0,418,St John ELLIS,St John Ellis,"Saturday, 3rd October, 1964","York, North Yorkshire, England"
0,132,Travis NORTON,Travis Norton,"Monday, 12th April, 1976","Redcliffe, Queensland, Australia"
0,419,Nathan TURNER,Nathan Turner,"Friday, 14th June, 1974","Brisbane, Queensland, Australia"
0,429,Anthony BELLA,Anthony Bella,"Sunday, 8th July, 1973",
0,443,Andrew HODGE,Andrew Hodge,"Friday, 30th November, 1973","Warialda, New South Wales, Australia"
0,446,David BAILDON,David Baildon,"Tuesday, 26th January, 1971",
0,447,Mark RAMAGE,Mark Ramage,,
0,440,Bernard WILSON,Bernard Wilson,"Thursday, 20th April, 1972",
0,7037,Kalaveti NAISORO,Kalaveti Naisoro,"Friday, 14th February, 1969",
0,479,Johnny BREWER,Johnny Brewer,"Monday, 14th February, 1972",
0,489,Craig CARRINGTON,Craig Carrington,"Sunday, 13th April, 1975",
0,492,Andrew WILLETT,Andrew Willett,"Sunday, 23rd August, 1970",
0,496,Shannon DONATO,Shannon Donato,"Thursday, 3rd April, 1975","Sydney, New South Wales, Australia"
0,502,Adam WRIGHT,Adam Wright,1975,
0,507,Shannon NEVIN,Shannon Nevin,"Friday, 13th February, 1976",
0,196,Tony PRICE,Tony Price,"Wednesday, 5th June, 1968",
0,550,Darren BURNS,Darren Burns,"Friday, 17th May, 1974",
0,2892,Damien DRISCOLL,Damien Driscoll,"Friday, 12th May, 1972",
0,512,Greg FLEMING,Greg Fleming,"Wednesday, 29th January, 1975",
0,1502,Damian KENNEDY,Damian Kennedy,"Saturday, 29th June, 1974",
0,600,David COX,David Cox,"Monday, 10th June, 1974",
0,590,Scott ENGLAND,Scott England,,
0,592,Joe VAGANA,Joe Vagana,"Tuesday, 21st January, 1975","Auckland, Auckland, New Zealand"
0,598,Fili SERU,Fili Seru,"Wednesday, 11th March, 1970",
0,599,David KRAUSE,David Krause,"Saturday, 28th February, 1970",
0,610,Craig EVELEIGH,Craig Eveleigh,,
0,618,Paul FISHER,Paul Fisher,"Wednesday, 15th July, 1970",
0,619,Craig GREENHILL,Craig Greenhill,"Monday, 14th February, 1972",
0,43,David MAIDEN,David Maiden,"Saturday, 7th August, 1971",
0,187,Darren JUNEE,Darren Junee,"Wednesday, 2nd July, 1969",
0,189,Adam MacDOUGALL,Adam MacDougall,"Thursday, 8th May, 1975","Sydney, New South Wales, Australia"
0,621,Chris DEVER,Chris Dever,,
0,623,Tim PATTERSON,Tim Patterson,"Friday, 6th July, 1973",
0,283,Craig SMITH,Craig Smith,"Sunday, 31st October, 1971",
0,630,Jamil KHADEM,Jamil Khadem,"Wednesday, 9th January, 1974",
0,633,Matthew SPENCE,Matthew Spence,"Sunday, 4th July, 1976",
0,634,Syd ERU,Syd Eru,"Monday, 26th July, 1971","Rotorua, Bay of Plenty, New Zealand"
0,58,Willie POCHING,Willie Poching,"Thursday, 30th August, 1973",
0,646,Colin SAUKURU,Colin Saukuru,,
0,652,Garrick MORGAN,Garrick Morgan,"Sunday, 25th January, 1970",
0,655,Grant YOUNG,Grant Young,"Thursday, 30th July, 1970",
0,638,Danny LIMA,Danny Lima,"Sunday, 27th July, 1975",
0,203,Asa MILFORD,Asa Milford,"Monday, 13th October, 1969",
0,53,Glen MURPHY,Glen Murphy,"Thursday, 4th February, 1971",
0,38,Martin LOCKE,Martin Locke,"Friday, 21st August, 1970",
0,662,Peter DRISCOLL,Peter Driscoll,"Friday, 11th October, 1974",
0,657,Paul DONAGHY,Paul Donaghy,"Sunday, 20th December, 1970",
0,656,Scott DONNELLY,Scott Donnelly,,
0,32,Steven HOLMES,Steven Holmes,,
0,40,Justin LOOMANS,Justin Loomans,"Thursday, 22nd May, 1975",
0,666,Brad PIKE,Brad Pike,,
0,669,Craig KIMMORLEY,Craig Kimmorley,"Wednesday, 18th September, 1974",
0,678,Brad NAIRN,Brad Nairn,"Friday, 1st September, 1972",
0,675,Tony WALL,Tony Wall,"Thursday, 25th February, 1971",
0,681,Logan EDWARDS,Logan Edwards,"Monday, 18th November, 1968",
0,682,Adam BERTOLI,Adam Bertoli,,
0,685,Bobby THOMPSON,Bobby Thompson,"Tuesday, 18th July, 1972",
0,35,Peter JONES,Peter Jones,"Monday, 24th July, 1972",
0,696,Dean MOON,Dean Moon,"Sunday, 6th April, 1975",
0,697,Grant ADAMSON,Grant Adamson,,
0,698,Craig SPARK,Craig Spark,,
0,699,Ben IKIN,Ben Ikin,"Monday, 21st February, 1977",
0,691,James PICKERING,James Pickering,"Sunday, 11th December, 1966",
0,7028,Orisi CAVUILATI,Orisi Cavuilati,,
0,693,Peter WHEELER,Peter Wheeler,"Thursday, 9th May, 1974",
0,695,Wayne EVANS,Wayne Evans,"Thursday, 3rd October, 1974",
0,708,Henry SULUVALE,Henry 'H' Suluvale,"Thursday, 16th September, 1971",
0,706,Richard McKELL,Richard McKell,"Sunday, 20th December, 1970",
0,707,Scott BREEN,Scott Breen,"Tuesday, 15th June, 1971",
0,2774,Matthew DAYLIGHT,Matthew Daylight,"Saturday, 2nd March, 1974",
0,718,John KIRWAN,John Kirwan,"Wednesday, 16th December, 1964",
0,2286,Mathew GUBERINA,Mathew Guberina,"Wednesday, 31st March, 1971",
