,match_id,ref_id
0,10546,42266
0,10547,13238
0,10543,42347
0,10544,5776
0,10545,42183
0,10549,42183
0,10548,5776
0,10550,42266
0,10552,13238
0,10551,42347
0,10555,42343
0,10556,42183
0,10557,5776
0,10553,42266
0,10554,42347
0,10560,42266
0,10561,42183
0,10558,42347
0,10559,5776
0,10562,42343
0,10565,42175
0,10567,13238
0,10563,42347
0,10564,5776
0,10566,42266
0,10569,42347
0,10570,42175
0,10568,5776
0,10572,42266
0,10571,42183
0,10575,5776
0,10576,42347
0,10577,42343
0,10573,42175
0,10574,42183
0,10580,42183
0,10581,42343
0,10578,42175
0,10582,42347
0,10579,5776
0,10584,42183
0,10583,5776
0,10585,13238
0,10587,42343
0,10586,42347
0,10591,42347
0,10588,5776
0,10589,42183
0,10590,13238
0,10592,42266
0,10594,5776
0,10595,42175
0,10593,42347
0,10597,42266
0,10596,42183
0,10598,42175
0,10602,5776
0,10601,42347
0,10599,42183
0,10600,42266
0,10607,42266
0,10603,42183
0,10605,42175
0,10604,42347
0,10606,5776
0,10608,42266
0,10609,42290
0,10612,5776
0,10610,42289
0,10611,13238
0,10614,42266
0,10613,13238
0,10615,42289
0,10617,42290
0,10616,5776
0,10618,42343
0,10622,5776
0,10621,42183
0,10619,9467
0,10620,42266
0,10623,42266
0,10627,42343
0,10624,9467
0,10626,42183
0,10625,5776
0,10630,42343
0,10632,42183
0,10628,9467
0,10629,42266
0,10631,5776
0,10633,5776
0,10634,42266
0,10635,42266
0,10636,5776
