,player_id,match_id,team,opposition_team,number,position,captain
0,33977,52924,"Parramatta (W)
EELS","Sydney (W)
ROOSTERS",1,FB,False
0,30148,52924,"Sydney (W)
ROOSTERS","Parramatta (W)
EELS",1,FB,False
0,33978,52924,"Parramatta (W)
EELS","Sydney (W)
ROOSTERS",2,W,False
0,31566,52924,"Sydney (W)
ROOSTERS","Parramatta (W)
EELS",2,W,False
0,30197,52924,"Parramatta (W)
EELS","Sydney (W)
ROOSTERS",3,C,True
0,30150,52924,"Sydney (W)
ROOSTERS","Parramatta (W)
EELS",3,C,False
0,31593,52924,"Parramatta (W)
EELS","Sydney (W)
ROOSTERS",4,C,False
0,30096,52924,"Sydney (W)
ROOSTERS","Parramatta (W)
EELS",4,C,True
0,30149,52924,"Parramatta (W)
EELS","Sydney (W)
ROOSTERS",5,W,False
0,30265,52924,"Sydney (W)
ROOSTERS","Parramatta (W)
EELS",5,W,False
0,33979,52924,"Parramatta (W)
EELS","Sydney (W)
ROOSTERS",6,FE,False
0,30105,52924,"Sydney (W)
ROOSTERS","Parramatta (W)
EELS",6,FE,False
0,33980,52924,"Parramatta (W)
EELS","Sydney (W)
ROOSTERS",7,HB,False
0,30154,52924,"Sydney (W)
ROOSTERS","Parramatta (W)
EELS",7,HB,False
0,30254,52924,"Parramatta (W)
EELS","Sydney (W)
ROOSTERS",8,FR,False
0,30107,52924,"Sydney (W)
ROOSTERS","Parramatta (W)
EELS",8,FR,False
0,31592,52924,"Parramatta (W)
EELS","Sydney (W)
ROOSTERS",9,HK,False
0,31565,52924,"Sydney (W)
ROOSTERS","Parramatta (W)
EELS",9,HK,False
0,30260,52924,"Parramatta (W)
EELS","Sydney (W)
ROOSTERS",10,FR,False
0,31622,52924,"Sydney (W)
ROOSTERS","Parramatta (W)
EELS",10,FR,False
0,31618,52924,"Parramatta (W)
EELS","Sydney (W)
ROOSTERS",11,2R,False
0,30272,52924,"Sydney (W)
ROOSTERS","Parramatta (W)
EELS",11,2R,False
0,30104,52924,"Parramatta (W)
EELS","Sydney (W)
ROOSTERS",12,2R,False
0,31570,52924,"Sydney (W)
ROOSTERS","Parramatta (W)
EELS",12,2R,False
0,30100,52924,"Parramatta (W)
EELS","Sydney (W)
ROOSTERS",13,L,True
0,31572,52924,"Sydney (W)
ROOSTERS","Parramatta (W)
EELS",13,L,False
0,30256,52924,"Parramatta (W)
EELS","Sydney (W)
ROOSTERS",14,B,False
0,30257,52924,"Sydney (W)
ROOSTERS","Parramatta (W)
EELS",14,B,False
0,33982,52924,"Parramatta (W)
EELS","Sydney (W)
ROOSTERS",15,B,False
0,31571,52924,"Sydney (W)
ROOSTERS","Parramatta (W)
EELS",15,B,False
0,30210,52924,"Parramatta (W)
EELS","Sydney (W)
ROOSTERS",16,B,False
0,33602,52924,"Sydney (W)
ROOSTERS","Parramatta (W)
EELS",16,B,False
0,33983,52924,"Parramatta (W)
EELS","Sydney (W)
ROOSTERS",17,B,False
0,33984,52924,"Sydney (W)
ROOSTERS","Parramatta (W)
EELS",17,B,False
0,31554,52925,"St George Illawarra (W)
DRAGONS","Gold Coast (W)
TITANS",1,FB,False
0,30110,52925,"Gold Coast (W)
TITANS","St George Illawarra (W)
DRAGONS",1,FB,False
0,30439,52925,"St George Illawarra (W)
DRAGONS","Gold Coast (W)
TITANS",2,W,False
0,30097,52925,"Gold Coast (W)
TITANS","St George Illawarra (W)
DRAGONS",2,W,False
0,31615,52925,"St George Illawarra (W)
DRAGONS","Gold Coast (W)
TITANS",3,C,False
0,30269,52925,"Gold Coast (W)
TITANS","St George Illawarra (W)
DRAGONS",3,C,False
0,31555,52925,"St George Illawarra (W)
DRAGONS","Gold Coast (W)
TITANS",4,C,False
0,31623,52925,"Gold Coast (W)
TITANS","St George Illawarra (W)
DRAGONS",4,C,False
0,33986,52925,"St George Illawarra (W)
DRAGONS","Gold Coast (W)
TITANS",5,W,False
0,30190,52925,"Gold Coast (W)
TITANS","St George Illawarra (W)
DRAGONS",5,W,False
0,31556,52925,"St George Illawarra (W)
DRAGONS","Gold Coast (W)
TITANS",6,FE,False
0,30134,52925,"Gold Coast (W)
TITANS","St George Illawarra (W)
DRAGONS",6,FE,False
0,31557,52925,"St George Illawarra (W)
DRAGONS","Gold Coast (W)
TITANS",7,HB,False
0,30264,52925,"Gold Coast (W)
TITANS","St George Illawarra (W)
DRAGONS",7,HB,False
